Organization_Name,Monitoring_Location_ID,Monitoring_Location_Name,DEP_Latitude,DEP_Longitude,Activity_Start_Date,DEP_Analyte_Name,DEP_Result_Value_Number,DEP_Result_Unit,Bay_Section_1
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,04/26/2022,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,04/26/2022,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,06/21/2022,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,06/21/2022,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,08/22/2022,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,08/22/2022,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,10/14/2022,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,10/14/2022,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,04/21/2023,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,04/21/2023,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,08/25/2023,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-ST-EWBAY-1,Bay-St. Andrew Bay-1,30.175,-85.7367,08/25/2023,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,04/21/2019,Phosphorus- Total,0.019,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,09/19/2019,Phosphorus- Total,0.011,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,02/10/2019,Phosphorus- Total,0.014,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,07/05/2019,Phosphorus- Total,0.012,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,03/10/2019,Phosphorus- Total,0.014,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,11/30/2018,Phosphorus- Total,0.013,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,08/13/2019,Phosphorus- Total,0.013,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,12/10/2018,Phosphorus- Total,0.012,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,12/06/2019,Phosphorus- Total,0.005,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,06/22/2020,Phosphorus- Total,0.014,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,05/14/2020,Phosphorus- Total,0.008,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,03/01/2020,Phosphorus- Total,0.007,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,04/16/2020,Phosphorus- Total,0.013,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,07/31/2020,Phosphorus- Total,0.012,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,11/05/2020,Phosphorus- Total,0.011,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,09/25/2020,Phosphorus- Total,0.019,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,08/31/2020,Phosphorus- Total,0.023,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,12/29/2020,Phosphorus- Total,0.014,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,06/25/2021,Phosphorus- Total,0.016,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,07/15/2021,Phosphorus- Total,0.018,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,04/21/2021,Phosphorus- Total,0.013,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,09/30/2021,Phosphorus- Total,0.018,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,08/19/2021,Phosphorus- Total,0.015,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,12/10/2021,Phosphorus- Total,0.005,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,01/12/2022,Phosphorus- Total,0.008,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,11/09/2021,Phosphorus- Total,0.01,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,05/18/2022,Phosphorus- Total,0.009,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,04/13/2022,Phosphorus- Total,0.014,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,06/03/2022,Phosphorus- Total,0.018,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,08/26/2022,Phosphorus- Total,0.013,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,07/27/2022,Phosphorus- Total,0.016,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,09/08/2022,Phosphorus- Total,0.02,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,03/22/2023,Phosphorus- Total,0.009,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,01/18/2023,Phosphorus- Total,0.01,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,11/21/2022,Phosphorus- Total,0.008,mg/L,Deer Point Lake
FLORIDA LAKEWATCH,BAY-DEERPOIN-3,Bay-Deer Point-3,30.3067,-85.5887,04/05/2023,Phosphorus- Total,0.013,mg/L,Deer Point Lake
FDEP NORTHWEST REGIONAL OPERATIONS CENTER,32030097,Porter Lake,30.50789999,-85.5385,05/19/2021,Phosphorus- Total,0.008,mg/L,Porter Lake
FDEP NORTHWEST REGIONAL OPERATIONS CENTER,NWFYI0005,West Bay,30.24600999,-85.72673,06/11/2018,Phosphorus- Total,0.011,mg/L,West Bay
FDEP NORTHWEST REGIONAL OPERATIONS CENTER,NWFYI0005,West Bay,30.24600999,-85.72673,06/11/2018,Phosphorus- Total,0.011,mg/L,West Bay
FLORIDA LAKEWATCH,BAY-WE-STBAY-7,Bay-West Bay-7,30.2581,-85.847,02/15/2019,Phosphorus- Total,0.013,mg/L,West Bay
FLORIDA LAKEWATCH,BAY-WE-STBAY-7,Bay-West Bay-7,30.2581,-85.847,02/15/2019,Phosphorus- Total,0.013,mg/L,West Bay
FLORIDA LAKEWATCH,BAY-WE-STBAY-7,Bay-West Bay-7,30.2581,-85.847,04/21/2019,Phosphorus- Total,0.025,mg/L,West Bay
FLORIDA LAKEWATCH,BAY-WE-STBAY-7,Bay-West Bay-7,30.2581,-85.847,04/21/2019,Phosphorus- Total,0.025,mg/L,West Bay
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,08/24/2021,Phosphorus- Total,0.022,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,06/16/2020,Phosphorus- Total,0.01,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,10/26/2020,Phosphorus- Total,0.014,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,08/27/2020,Phosphorus- Total,0.018,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,02/25/2021,Phosphorus- Total,0.016,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,12/21/2020,Phosphorus- Total,0.014,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,06/29/2021,Phosphorus- Total,0.016,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,04/26/2021,Phosphorus- Total,0.023,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,12/17/2021,Phosphorus- Total,0.012,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,02/28/2022,Phosphorus- Total,0.016,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,11/29/2021,Phosphorus- Total,0.022,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,04/25/2022,Phosphorus- Total,0.017,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,06/29/2022,Phosphorus- Total,0.012,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,08/05/2022,Phosphorus- Total,0.017,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,04/18/2023,Phosphorus- Total,0.015,mg/L,Laird Bayou
FLORIDA LAKEWATCH,BAY-LA-BAYOU-1,Bay-Laird Bayou-1,30.11829999,-85.5263,02/17/2023,Phosphorus- Total,0.02,mg/L,Laird Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0016,Watson Bayou North ENCOC,30.15749999,-85.6443,04/19/2022,Phosphorus- Total,0.019,mg/L,Watson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0016,Watson Bayou North ENCOC,30.15749999,-85.6443,06/27/2022,Phosphorus- Total,0.031,mg/L,Watson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0016,Watson Bayou North ENCOC,30.15749999,-85.6443,09/15/2022,Phosphorus- Total,0.035,mg/L,Watson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0016,Watson Bayou North ENCOC,30.15749999,-85.6443,11/02/2022,Phosphorus- Total,0.02,mg/L,Watson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0016,Watson Bayou North ENCOC,30.15749999,-85.6443,08/17/2022,Phosphorus- Total,0.052,mg/L,Watson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,01/13/2020,Phosphorus- Total,0.005,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,11/14/2019,Phosphorus- Total,0.006,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,08/19/2020,Phosphorus- Total,0.004,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,07/15/2020,Phosphorus- Total,0.005,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,08/04/2020,Phosphorus- Total,0.005,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,12/13/2021,Phosphorus- Total,0.01,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,01/05/2022,Phosphorus- Total,0.006,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,07/28/2021,Phosphorus- Total,0.004,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,12/21/2021,Phosphorus- Total,0.006,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,12/09/2021,Phosphorus- Total,0.008,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,04/07/2022,Phosphorus- Total,0.008,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,06/27/2022,Phosphorus- Total,0.006,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,11/02/2022,Phosphorus- Total,0.005,mg/L,Merial Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0014,Merial Lake Center,30.3891,-85.6762,10/19/2022,Phosphorus- Total,0.006,mg/L,Merial Lake
FDEP WATER QUALITY STANDARDS PROGRAM,32030002,Sandy22*Ref,30.14138044,-85.40748868,05/09/2018,Phosphorus- Total,0.004,mg/L,Sandy Creek
FDEP WATER QUALITY STANDARDS PROGRAM,32030002,Sandy22*Ref,30.14138044,-85.40748868,01/20/2021,Phosphorus- Total,0.004,mg/L,Sandy Creek
FDEP WATER QUALITY STANDARDS PROGRAM,32030002,Sandy22*Ref,30.14138044,-85.40748868,03/07/2023,Phosphorus- Total,0.007,mg/L,Sandy Creek
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,09/21/2017,Phosphorus- Total,0.009,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,09/21/2017,Phosphorus- Total,0.009,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,11/27/2017,Phosphorus- Total,0.011,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,11/27/2017,Phosphorus- Total,0.011,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,02/01/2018,Phosphorus- Total,0.014,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,02/01/2018,Phosphorus- Total,0.014,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,05/15/2019,Phosphorus- Total,0.008,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,05/15/2019,Phosphorus- Total,0.008,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,03/07/2019,Phosphorus- Total,0.013,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,03/07/2019,Phosphorus- Total,0.013,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,04/11/2018,Phosphorus- Total,0.013,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,04/11/2018,Phosphorus- Total,0.013,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,06/13/2018,Phosphorus- Total,0.017,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,06/13/2018,Phosphorus- Total,0.017,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,06/13/2018,Phosphorus- Total,0.017,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,06/13/2018,Phosphorus- Total,0.017,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,03/26/2019,Phosphorus- Total,0.009,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,03/26/2019,Phosphorus- Total,0.009,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,08/21/2019,Phosphorus- Total,0.016,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,08/21/2019,Phosphorus- Total,0.016,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,06/17/2019,Phosphorus- Total,0.01,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,06/17/2019,Phosphorus- Total,0.01,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,11/05/2019,Phosphorus- Total,0.012,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,11/05/2019,Phosphorus- Total,0.012,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,01/06/2020,Phosphorus- Total,0.012,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,01/06/2020,Phosphorus- Total,0.012,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,03/11/2020,Phosphorus- Total,0.01,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,03/11/2020,Phosphorus- Total,0.01,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,07/20/2021,Phosphorus- Total,0.025,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,07/20/2021,Phosphorus- Total,0.025,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,11/15/2021,Phosphorus- Total,0.007,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,11/15/2021,Phosphorus- Total,0.007,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,10/26/2021,Phosphorus- Total,0.01,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,10/26/2021,Phosphorus- Total,0.01,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,12/01/2021,Phosphorus- Total,0.008,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,12/01/2021,Phosphorus- Total,0.008,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,03/29/2022,Phosphorus- Total,0.012,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,03/29/2022,Phosphorus- Total,0.012,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,02/24/2022,Phosphorus- Total,0.007,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,02/24/2022,Phosphorus- Total,0.007,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,06/14/2022,Phosphorus- Total,0.012,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,06/14/2022,Phosphorus- Total,0.012,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,05/09/2022,Phosphorus- Total,0.008,mg/L,North Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,Oyster Bar near Golf Course,30.2575,-85.6325,05/09/2022,Phosphorus- Total,0.008,mg/L,North Bay
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0034,N Bay @ N Anderson Bayou,30.25058999,-85.63757,02/02/2022,Phosphorus- Total,0.009,mg/L,Anderson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0034,N Bay @ N Anderson Bayou,30.25058999,-85.63757,05/03/2022,Phosphorus- Total,0.01,mg/L,Anderson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0034,N Bay @ N Anderson Bayou,30.25058999,-85.63757,11/21/2022,Phosphorus- Total,0.009,mg/L,Anderson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0034,N Bay @ N Anderson Bayou,30.25058999,-85.63757,10/05/2022,Phosphorus- Total,0.015,mg/L,Anderson Bayou
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0034,N Bay @ N Anderson Bayou,30.25058999,-85.63757,10/27/2022,Phosphorus- Total,0.007,mg/L,Anderson Bayou
FDEP WATERSHED MONITORING SECTION,57726,Z1-LL-14020 DEER POINT LAKE,30.29416332,-85.59342778,06/10/2020,Phosphorus- Total,0.009,mg/L,Deer Point Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,10/04/2022,Phosphorus- Total,0.015,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,08/04/2022,Phosphorus- Total,0.013,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,06/08/2022,Phosphorus- Total,0.016,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,09/14/2022,Phosphorus- Total,0.017,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,07/06/2022,Phosphorus- Total,0.013,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,11/02/2022,Phosphorus- Total,0.013,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,02/27/2019,Phosphorus- Total,0.014,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,04/08/2020,Phosphorus- Total,0.016,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,03/27/2019,Phosphorus- Total,0.017,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,02/01/2019,Phosphorus- Total,0.01,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,11/26/2019,Phosphorus- Total,0.017,mg/L,Eastern Lake
CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-1,Eastern North Roadside,30.3136166,-86.0927833,04/23/2019,Phosphorus- Total,0.014,mg/L,Eastern Lake
