Organization ID,Organization Name,Monitoring Location ID,Waterbody Name,Org Decimal Latitude,Org Latitude (DD MM SS.SSSS),Org Decimal Longitude,Org Longitude (DD MM SS.SSSS),DEP Latitude,DEP Longitude,County,WBID,Activity Type,Activity Start Date Time,Sample Collection Type,Sampling Agency Name,Activity Comments,DEP Analyte Name,Org Result Value,Org Result Unit,DEP Result Value Number,DEP Result Value Text,DEP Result Unit,Result Comments
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,11/07/2024 9:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,11,ug/L,0.011,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,09/05/2024 9:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,7,ug/L,7,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,11/02/2022 12:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,350,ug/L,0.35,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,01/10/2023 11:45,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,08/10/2020 10:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,09/23/2021 12:20,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,600,ug/L,0.6,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,09/13/2019 10:05,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,3,ug/L,3,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,03/07/2022 10:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,4,ug/L,4,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,10/20/2021 11:57,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,18,ug/L,0.018,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,12/02/2019 9:30,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,430,ug/L,0.43,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,06/06/2023 9:43,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,3,ug/L,3,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,04/04/2024 11:10,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,16,ug/L,0.016,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-TRESCA-2,,30.30757,,-86.09046,,30.30757,-86.09046,WALTON,1040D,Sample,02/02/2024 12:16,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,7,ug/L,0.007,,mg/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G4NW0537,,30.78349,,-86.18961,,30.78348999,-86.18961,WALTON,266A,Sample,04/14/2022 12:20,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Phosphorus- Total,0.009,mg/L,0.009,,mg/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G4NW0537,,30.78349,,-86.18961,,30.78348999,-86.18961,WALTON,266A,Sample,09/19/2022 13:45,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Chlorophyll a- corrected,2.7,ug/L,2.7,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,G2WA0010,,30.158,,-85.252,,30.15825339,-85.25200674,GULF,1154,Sample,10/04/2017 10:45,Direct Grab,FDEP WATERSHED ASSESSMENT SECTION,,Chlorophyll a- corrected,1.1,ug/L,1.1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-PRETTY-BAYOU-1,,30.2017,,-85.7059,,30.20169999,-85.7059,BAY,1128,Sample,08/29/2024 11:39,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-PRETTY-BAYOU-1,,30.2017,,-85.7059,,30.20169999,-85.7059,BAY,1128,Sample,02/27/2025 12:17,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-PRETTY-BAYOU-1,,30.2017,,-85.7059,,30.20169999,-85.7059,BAY,1128,Sample,06/20/2022 7:35,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,280,ug/L,0.28,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-PRETTY-BAYOU-1,,30.2017,,-85.7059,,30.20169999,-85.7059,BAY,1128,Sample,04/29/2024 11:18,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,14,ug/L,0.014,,mg/L,
21FLTLHR,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G2TLHR0016,,30.7177819,,-85.1999727,,30.7177819,-85.1999727,JACKSON,51E,Sample,05/22/2025 11:20,Direct Grab,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,,Chlorophyll a- corrected,2.6,ug/L,2.6,,ug/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0112,,30.502443,,-86.145799,,30.502443,-86.145799,WALTON,567,Sample,09/26/2018 13:40,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Phosphorus- Total,0.009,mg/L,0.009,,mg/L,Total-P:  Batch matrix spike recoveries are unavailable because of high analyte concentration in the QC sample.
21FLKWAT,FLORIDA LAKEWATCH,BAY-FOXPOND-1,,30.1384,,-85.57455,,30.13839999,-85.57455,BAY,1141A,Sample,10/31/2019 16:53,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,23,ug/L,0.023,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-FOXPOND-1,,30.1384,,-85.57455,,30.13839999,-85.57455,BAY,1141A,Sample,09/27/2019 14:58,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,9,ug/L,9,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-MASSALINA-BAYOU-1,,30.1517,,-85.6583,,30.15169999,-85.6583,BAY,1144,Sample,02/15/2024 10:25,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,14,ug/L,0.014,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-MASSALINA-BAYOU-1,,30.1517,,-85.6583,,30.15169999,-85.6583,BAY,1144,Sample,08/25/2023 11:11,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,190,ug/L,0.19,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-MASSALINA-BAYOU-1,,30.1517,,-85.6583,,30.15169999,-85.6583,BAY,1144,Sample,02/25/2025 11:35,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-MASSALINA-BAYOU-1,,30.1517,,-85.6583,,30.15169999,-85.6583,BAY,1144,Sample,04/12/2021 11:45,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,33,ug/L,0.033,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-MASSALINA-BAYOU-1,,30.1517,,-85.6583,,30.15169999,-85.6583,BAY,1144,Sample,02/10/2022 9:45,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,260,ug/L,0.26,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-MASSALINA-BAYOU-1,,30.1517,,-85.6583,,30.15169999,-85.6583,BAY,1144,Sample,04/21/2023 10:41,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,200,ug/L,0.2,,mg/L,
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,G3WA0008,,30.83682,,-85.52943,,30.83682,-85.52943,JACKSON,130,Sample,11/01/2021 9:42,Direct Grab,FDEP WATERSHED ASSESSMENT SECTION,,Phosphorus- Total,0.028,mg/L,0.028,,mg/L,
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,G3WA0008,,30.83682,,-85.52943,,30.83682,-85.52943,JACKSON,130,Sample,08/15/2018 10:15,Direct Grab,FDEP WATERSHED ASSESSMENT SECTION,,Chlorophyll a- corrected,12,ug/L,12,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,06/02/2020 10:55,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,550,ug/L,0.55,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,05/31/2023 12:22,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,09/30/2024 11:46,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,531,ug/L,0.531,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,08/25/2020 14:49,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,500,ug/L,0.5,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,04/28/2022 11:56,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,16,ug/L,0.016,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,04/30/2019 15:19,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,07/25/2019 14:12,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,17,ug/L,0.017,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,05/26/2021 13:49,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,12/29/2018 10:46,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,9,ug/L,0.009,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,12/28/2021 13:35,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,640,ug/L,0.64,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,11/24/2020 12:21,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,10,ug/L,0.01,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,07/28/2023 13:36,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,14,ug/L,0.014,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,03/28/2024 10:02,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,510,ug/L,0.51,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,10/04/2023 13:34,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,430,ug/L,0.43,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-3,,30.3708149,,-86.3201816,,30.3708149,-86.3201816,WALTON,959G,Sample,02/29/2024 11:41,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,9,ug/L,0.009,,mg/L,
21FLGW,FDEP WATERSHED MONITORING SECTION,51064,LAKE SEMINOLE,,30 44 7.367,,-84 54 13.763,30.73537972,-84.90382306,JACKSON,60,Sample,04/06/2017 14:20,Direct Grab,NORTHWEST FLORIDA WATER MANAGEMENT DISTRICT,,Chlorophyll a- corrected,7.9,ug/L,7.9,,ug/L,
21FLNWFD,NORTHWEST FLORIDA WATER MANAGEMENT DISTRICT,12976,FLORIDAN AQUIFER SYSTEM,30.8231,,-85.0555,,30.82309999,-85.0555,JACKSON,170,Sample,02/19/2024 16:03,Intermediate Grab,"JIM STIDHAM AND ASSOCIATES, INC.",,Phosphorus- Total,0.5,mg/L,0.5,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,05/18/2022 8:59,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,280,ug/L,0.28,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,03/12/2025 9:10,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,3,ug/L,3,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,09/23/2020 11:56,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,15,ug/L,0.015,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,10/21/2020 9:01,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,15,ug/L,0.015,,mg/L,Matrix Spike & or LCS Outside Expected
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,08/10/2019 12:20,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,290,ug/L,0.29,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,01/13/2019 9:10,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,210,ug/L,0.21,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,08/16/2022 8:10,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,11/08/2022 8:03,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,11/08/2022 8:03,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,230,ug/L,0.23,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-POWELL-5,,30.2685,,-85.9753,,30.2685,-85.9753,BAY,1055A,Sample,09/19/2023 8:20,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,290,ug/L,0.29,,mg/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G4NW0375,,30.78495,,-86.38103,,30.78495,-86.38103,WALTON,160,Sample,07/31/2025 11:45,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Phosphorus- Total,0.029,mg/L,0.029,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WE-STBAY-3,WEST BAY,30.3,,-85.7667,,30.3,-85.7667,BAY,1043,Sample,12/17/2018 9:50,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WE-STBAY-3,WEST BAY,30.3,,-85.7667,,30.3,-85.7667,BAY,1043,Sample,04/22/2022 10:48,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,210,ug/L,0.21,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WE-STBAY-3,WEST BAY,30.3,,-85.7667,,30.3,-85.7667,BAY,1043,Sample,10/18/2024 9:40,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,345,ug/L,0.345,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WE-STBAY-3,WEST BAY,30.3,,-85.7667,,30.3,-85.7667,BAY,1043,Sample,06/25/2020 10:23,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WE-STBAY-3,WEST BAY,30.3,,-85.7667,,30.3,-85.7667,BAY,1043,Sample,10/25/2022 7:47,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WE-STBAY-3,WEST BAY,30.3,,-85.7667,,30.3,-85.7667,BAY,1043,Sample,06/21/2022 9:50,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WE-STBAY-3,WEST BAY,30.3,,-85.7667,,30.3,-85.7667,BAY,1043,Sample,02/28/2023 10:03,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WE-STBAY-3,WEST BAY,30.3,,-85.7667,,30.3,-85.7667,BAY,1043,Sample,12/15/2023 9:41,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,05/26/2023 17:41,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,6,ug/L,0.006,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,08/30/2022 14:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,10,ug/L,0.01,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,01/24/2022 11:35,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,250,ug/L,0.25,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,08/21/2020 15:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,200,ug/L,0.2,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,01/24/2022 11:35,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,7,ug/L,0.007,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,06/29/2020 10:40,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,6,ug/L,0.006,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,10/07/2020 11:46,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,480,ug/L,0.48,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,05/07/2021 13:20,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,11,ug/L,0.011,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,11/19/2020 14:05,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,290,ug/L,0.29,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-WESTERN-3,,30.3256332,,-86.1492666,,30.3256332,-86.1492666,WALTON,1009A,Sample,02/21/2021 14:49,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,360,ug/L,0.36,,mg/L,
21FLTLHR,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G2TLHR0009,BLUE HOLE SPRING (JACKSON),30.820184,,-85.245233,,30.820184,-85.245233,JACKSON,51Z,Sample,12/12/2019 11:00,Direct Grab,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,,Chlorophyll a- corrected,1.6,ug/L,1.6,,ug/L,"Lab dup result is 1.5 I for Chl-a Corrected, 2.0 I for Chl-a Uncorrected, and 1.0 U for Phaeophytin-a.  Precision data is unavailable due to the small amount of analyte in the QC sample."
21FLTLHR,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G2TLHR0009,BLUE HOLE SPRING (JACKSON),30.820184,,-85.245233,,30.820184,-85.245233,JACKSON,51Z,Sample,04/01/2020 10:00,Direct Grab,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,,Phosphorus- Total,0.035,mg/L,0.035,,mg/L,
21FLTLHR,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G2TLHR0009,BLUE HOLE SPRING (JACKSON),30.820184,,-85.245233,,30.820184,-85.245233,JACKSON,51Z,Sample,07/23/2020 11:25,Direct Grab,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,,Phosphorus- Total,0.025,mg/L,0.025,,mg/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0152,,30.398797,,-86.229764,,30.39871288,-86.22974925,WALTON,881A,Sample,03/01/2023 11:40,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Chlorophyll a- corrected,9.6,ug/L,9.6,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-1,,30.3752999,,-86.3169999,,30.3752999,-86.3169999,WALTON,959G,Sample,12/07/2022 15:03,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,9,ug/L,0.009,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-1,,30.3752999,,-86.3169999,,30.3752999,-86.3169999,WALTON,959G,Sample,11/27/2024 13:14,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-FULLER-1,,30.3752999,,-86.3169999,,30.3752999,-86.3169999,WALTON,959G,Sample,10/06/2022 10:31,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,490,ug/L,0.49,,mg/L,
