Organization_Name,Monitoring_Location_ID,Monitoring_Location_Name,DEP_Latitude,DEP_Longitude,Activity_Start_Date,DEP_Analyte_Name,DEP_Result_Value_Number,DEP_Result_Unit,Bay_Section_1
FDAC,391,08SHA391,30.1956,-85.7225,02/05/2014,Salinity,26,,West Bay
FDAC,391,08SHA391,30.1956,-85.7225,02/05/2014,Salinity,26,,West Bay
FDAC,392,08SHA392,30.2019,-85.7091,07/27/2020,Salinity,26,,St. Andrew Bay
FDAC,392,08SHA392,30.2019,-85.7091,07/27/2020,Salinity,26,,West Bay
FDEP WATERSHED ASSESSMENT SECTION,08SEAS390,ICWW Channel Marker # 5,30.212,-85.7335,04/11/2018,Salinity,26,,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,08SEAS390,ICWW Channel Marker # 5,30.212,-85.7335,04/11/2018,Salinity,26,,St. Andrew Bay
FDAC,390,08SHA390,30.212,-85.7336,03/12/2009,Salinity,26,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,03/12/2009,Salinity,26,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,10/18/1986,Salinity,26,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,10/18/1986,Salinity,26,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,05/07/1990,Salinity,26,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,05/07/1990,Salinity,26,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,09/11/2019,Salinity,26,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,09/11/2019,Salinity,26,,West Bay
FDAC,873,08SHA873,30.2128,-85.7021,04/19/2023,Salinity,26,,St. Andrew Bay
FDAC,873,08SHA873,30.2128,-85.7021,04/19/2023,Salinity,26,,North Bay
FDAC,873,08SHA873,30.2128,-85.7021,04/19/2023,Salinity,26,,West Bay
FDAC,873,08SHA873,30.2128,-85.7021,04/19/2023,Salinity,26,,North Bay
FDAC,873,08SHA873,30.2128,-85.7021,04/13/2011,Salinity,26,,St. Andrew Bay
FDAC,873,08SHA873,30.2128,-85.7021,04/13/2011,Salinity,26,,North Bay
FDAC,873,08SHA873,30.2128,-85.7021,04/13/2011,Salinity,26,,West Bay
FDAC,873,08SHA873,30.2128,-85.7021,04/13/2011,Salinity,26,,North Bay
FDAC,251,10SHA251,30.2128,-85.7021,01/13/1999,Salinity,26,,St. Andrew Bay
FDAC,251,10SHA251,30.2128,-85.7021,01/13/1999,Salinity,26,,North Bay
FDAC,251,10SHA251,30.2128,-85.7021,01/13/1999,Salinity,26,,West Bay
FDAC,251,10SHA251,30.2128,-85.7021,01/13/1999,Salinity,26,,North Bay
FDAC,740,08SHA740,30.2228,-85.735,12/13/1995,Salinity,26,,St. Andrew Bay
FDAC,740,08SHA740,30.2228,-85.735,12/13/1995,Salinity,26,,West Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS874,Between Robinson Bayou and West Bay Point,30.2241666,-85.714,04/11/2018,Salinity,26,,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,10SEAS874,Between Robinson Bayou and West Bay Point,30.2241666,-85.714,04/11/2018,Salinity,26,,St. Andrew Bay
FDAC,430,10SHA430,30.2242,-85.714,10/08/2015,Salinity,26,,North Bay
FDAC,430,10SHA430,30.2242,-85.714,10/08/2015,Salinity,26,,North Bay
FDAC,431,10SHA431,30.2242,-85.714,06/06/2013,Salinity,26,,North Bay
FDAC,431,10SHA431,30.2242,-85.714,06/06/2013,Salinity,26,,North Bay
FDAC,432,10SHA432,30.2242,-85.714,03/11/1996,Salinity,26,,North Bay
FDAC,432,10SHA432,30.2242,-85.714,03/11/1996,Salinity,26,,North Bay
FDAC,432,10SHA432,30.2242,-85.714,04/12/1989,Salinity,26,,North Bay
FDAC,432,10SHA432,30.2242,-85.714,04/12/1989,Salinity,26,,North Bay
FDAC,440,10SHA440,30.2242,-85.714,11/07/2001,Salinity,26,,North Bay
FDAC,440,10SHA440,30.2242,-85.714,11/07/2001,Salinity,26,,North Bay
FDAC,741,08SHA741,30.227,-85.7197,09/20/2006,Salinity,26,,St. Andrew Bay
FDAC,741,08SHA741,30.227,-85.7197,09/20/2006,Salinity,26,,West Bay
FDAC,741,08SHA741,30.227,-85.7197,01/12/2006,Salinity,26,,St. Andrew Bay
FDAC,741,08SHA741,30.227,-85.7197,01/12/2006,Salinity,26,,West Bay
FDAC,741,08SHA741,30.227,-85.7197,12/12/2023,Salinity,26,,St. Andrew Bay
FDAC,741,08SHA741,30.227,-85.7197,12/12/2023,Salinity,26,,West Bay
FDAC,761,08SHA761,30.2314,-85.8308,11/15/2012,Salinity,26,,West Bay
FDAC,761,08SHA761,30.2314,-85.8308,11/15/2012,Salinity,26,,West Bay
FDAC,761,08SHA761,30.2314,-85.8308,02/24/2022,Salinity,26,,West Bay
FDAC,761,08SHA761,30.2314,-85.8308,02/24/2022,Salinity,26,,West Bay
FDAC,761,08SHA761,30.2314,-85.8308,11/23/1987,Salinity,26,,West Bay
FDAC,761,08SHA761,30.2314,-85.8308,11/23/1987,Salinity,26,,West Bay
FDAC,871,10SHA871,30.2354,-85.6959,01/31/1990,Salinity,26,,North Bay
FDAC,871,10SHA871,30.2354,-85.6959,01/31/1990,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2354,-85.6959,12/01/1987,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2354,-85.6959,12/01/1987,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2354,-85.6959,11/23/1987,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2354,-85.6959,11/23/1987,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2354,-85.6959,01/08/1988,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2354,-85.6959,01/08/1988,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2354,-85.6959,09/17/1987,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2354,-85.6959,09/17/1987,Salinity,26,,North Bay
FDAC,750,08SHA750,30.2373,-85.7429,03/08/2011,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,03/08/2011,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,02/19/2003,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,02/19/2003,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,02/09/2004,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,02/09/2004,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,12/06/2004,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,12/06/2004,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,11/17/2020,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,11/17/2020,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,02/15/1993,Salinity,26,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,02/15/1993,Salinity,26,,West Bay
FDAC,760,08SHA760,30.2375,-85.8471,04/22/2004,Salinity,26,,West Bay
FDAC,760,08SHA760,30.2375,-85.8471,04/22/2004,Salinity,26,,West Bay
FDAC,760,08SHA760,30.2375,-85.8471,08/09/2023,Salinity,26,,West Bay
FDAC,760,08SHA760,30.2375,-85.8471,08/09/2023,Salinity,26,,West Bay
FDAC,760,08SHA760,30.2375,-85.8471,06/06/1990,Salinity,26,,West Bay
FDAC,760,08SHA760,30.2375,-85.8471,06/06/1990,Salinity,26,,West Bay
FDAC,880,10SHA880,30.2384,-85.7074,09/10/1997,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2384,-85.7074,09/10/1997,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2384,-85.7074,03/11/1996,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2384,-85.7074,03/11/1996,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2384,-85.7074,01/11/1988,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2384,-85.7074,01/11/1988,Salinity,26,,North Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-UPPER-GOOSE-BAYOU-1,Bay-Upper-Goose-Bayou-1,30.24128299,-85.683467,11/10/2021,Salinity,26,,North Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-UPPER-GOOSE-BAYOU-1,Bay-Upper-Goose-Bayou-1,30.24128299,-85.683467,11/10/2021,Salinity,26,,North Bay
FDAC,860,08SHA860,30.2444,-85.7292,08/09/2023,Salinity,26,,West Bay
FDAC,860,08SHA860,30.2444,-85.7292,08/09/2023,Salinity,26,,West Bay
FDAC,860,08SHA860,30.2444,-85.7292,12/08/1991,Salinity,26,,West Bay
FDAC,860,08SHA860,30.2444,-85.7292,12/08/1991,Salinity,26,,West Bay
FDAC,441,10SHA441,30.2465,-85.6841,09/25/2008,Salinity,26,,North Bay
FDAC,441,10SHA441,30.2465,-85.6841,09/25/2008,Salinity,26,,North Bay
FDAC,441,10SHA441,30.2465,-85.6841,12/03/2012,Salinity,26,,North Bay
FDAC,441,10SHA441,30.2465,-85.6841,12/03/2012,Salinity,26,,North Bay
FDAC,441,10SHA441,30.2465,-85.6841,10/07/1992,Salinity,26,,North Bay
FDAC,441,10SHA441,30.2465,-85.6841,10/07/1992,Salinity,26,,North Bay
FDAC,871,10SHA871,30.2533,-85.6643,09/26/2017,Salinity,26,,North Bay
FDAC,871,10SHA871,30.2533,-85.6643,09/26/2017,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2533,-85.6643,10/02/2008,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2533,-85.6643,10/02/2008,Salinity,26,,North Bay
FDAC,751,08SHA751,30.2537,-85.7925,04/26/2004,Salinity,26,,West Bay
FDAC,751,08SHA751,30.2537,-85.7925,04/26/2004,Salinity,26,,West Bay
FDAC,450,10SHA450,30.2551,-85.6378,10/31/1994,Salinity,26,,North Bay
FDAC,450,10SHA450,30.2551,-85.6378,10/31/1994,Salinity,26,,North Bay
FDAC,450,10SHA450,30.2551,-85.6113,06/23/1999,Salinity,26,,North Bay
FDAC,450,10SHA450,30.2551,-85.6113,06/23/1999,Salinity,26,,North Bay
FDAC,754,08SHA754,30.2556,-85.846,05/10/2001,Salinity,26,,West Bay
FDAC,754,08SHA754,30.2556,-85.846,05/10/2001,Salinity,26,,West Bay
FDAC,754,08SHA754,30.2556,-85.846,09/11/2019,Salinity,26,,West Bay
FDAC,754,08SHA754,30.2556,-85.846,09/11/2019,Salinity,26,,West Bay
FDAC,754,08SHA754,30.2556,-85.846,04/12/2007,Salinity,26,,West Bay
FDAC,754,08SHA754,30.2556,-85.846,04/12/2007,Salinity,26,,West Bay
FDAC,250,10SHA250,30.2556,-85.6453,10/16/1989,Salinity,26,,North Bay
FDAC,250,10SHA250,30.2556,-85.6453,10/16/1989,Salinity,26,,North Bay
FDAC,431,10SHA431,30.2556,-85.6453,09/28/2010,Salinity,26,,North Bay
FDAC,431,10SHA431,30.2556,-85.6453,09/28/2010,Salinity,26,,North Bay
FDAC,440,10SHA440,30.2556,-85.6453,11/17/2009,Salinity,26,,North Bay
FDAC,440,10SHA440,30.2556,-85.6453,11/17/2009,Salinity,26,,North Bay
FDAC,752,08SHA752,30.2557,-85.8187,05/28/1998,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,05/28/1998,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,04/12/2007,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,04/12/2007,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,01/18/2001,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,01/18/2001,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,05/26/1999,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,05/26/1999,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,03/01/1994,Salinity,26,,West Bay
FDAC,752,08SHA752,30.2557,-85.8187,03/01/1994,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,12/06/2004,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,12/06/2004,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,12/13/1995,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,12/13/1995,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,05/28/1998,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,05/28/1998,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,03/03/2009,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,03/03/2009,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,04/12/1994,Salinity,26,,West Bay
FDAC,753,08SHA753,30.2559,-85.7846,04/12/1994,Salinity,26,,West Bay
FDAC,871,10SHA871,30.2559,-85.6206,02/27/1994,Salinity,26,,North Bay
FDAC,871,10SHA871,30.2559,-85.6206,02/27/1994,Salinity,26,,North Bay
FDAC,910,10SHA910,30.2559,-85.6206,01/06/1999,Salinity,26,,North Bay
FDAC,910,10SHA910,30.2559,-85.6206,01/06/1999,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2559,-85.6206,01/18/2022,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2559,-85.6206,01/18/2022,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2559,-85.6206,09/23/2019,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2559,-85.6206,09/23/2019,Salinity,26,,North Bay
FDAC,250,10SHA250,30.2568,-85.6973,11/12/2003,Salinity,26,,North Bay
FDAC,250,10SHA250,30.2568,-85.6973,11/12/2003,Salinity,26,,North Bay
FDAC,462,10SHA462,30.2569,-85.6842,04/25/2023,Salinity,26,,North Bay
FDAC,462,10SHA462,30.2569,-85.6842,04/25/2023,Salinity,26,,North Bay
FDAC,462,10SHA462,30.2569,-85.6842,10/02/2023,Salinity,26,,North Bay
FDAC,462,10SHA462,30.2569,-85.6842,10/02/2023,Salinity,26,,North Bay
FDAC,462,10SHA462,30.2569,-85.6842,11/29/2017,Salinity,26,,North Bay
FDAC,462,10SHA462,30.2569,-85.6842,11/29/2017,Salinity,26,,North Bay
FDAC,520,10SHA520,30.2569,-85.6842,10/14/2002,Salinity,26,,North Bay
FDAC,520,10SHA520,30.2569,-85.6842,10/14/2002,Salinity,26,,North Bay
FDAC,870,10SHA870,30.2569,-85.6842,02/08/1996,Salinity,26,,North Bay
FDAC,870,10SHA870,30.2569,-85.6842,02/08/1996,Salinity,26,,North Bay
FDAC,874,10SHA874,30.2572,-85.6551,09/14/1994,Salinity,26,,North Bay
FDAC,874,10SHA874,30.2572,-85.6551,09/14/1994,Salinity,26,,North Bay
FDAC,874,10SHA874,30.2572,-85.6551,06/27/2023,Salinity,26,,North Bay
FDAC,874,10SHA874,30.2572,-85.6551,06/27/2023,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,02/20/1989,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,02/20/1989,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,03/19/2009,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,03/19/2009,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,06/10/1991,Salinity,26,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,06/10/1991,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2572,-85.6551,06/13/1988,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2572,-85.6551,06/13/1988,Salinity,26,,North Bay
FDAC,450,10SHA450,30.2575,-85.6326,12/01/2011,Salinity,26,,North Bay
FDAC,450,10SHA450,30.2575,-85.6326,12/01/2011,Salinity,26,,North Bay
FDAC,871,10SHA871,30.2575,-85.6326,04/03/2019,Salinity,26,,North Bay
FDAC,871,10SHA871,30.2575,-85.6326,04/03/2019,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2587,-85.6458,10/31/1994,Salinity,26,,North Bay
FDAC,872,10SHA872,30.2587,-85.6458,10/31/1994,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,01/15/2020,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,01/15/2020,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,04/07/2021,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,04/07/2021,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,12/19/2023,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,12/19/2023,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,04/18/2018,Salinity,26,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,04/18/2018,Salinity,26,,North Bay
FDAC,874,10SHA874,30.2587,-85.6458,10/23/2003,Salinity,26,,North Bay
FDAC,874,10SHA874,30.2587,-85.6458,10/23/2003,Salinity,26,,North Bay
FDAC,874,10SHA874,30.2587,-85.6458,12/18/2002,Salinity,26,,North Bay
FDAC,874,10SHA874,30.2587,-85.6458,12/18/2002,Salinity,26,,North Bay
FDEP WATERSHED ASSESSMENT SECTION,08SEAS850,Mid-Bay South of Warren Bayou,30.2596666,-85.749166,04/11/2018,Salinity,26,,West Bay
FDEP WATERSHED ASSESSMENT SECTION,08SEAS850,Mid-Bay South of Warren Bayou,30.2596666,-85.749166,04/11/2018,Salinity,26,,West Bay
FDAC,850,08SHA850,30.2597,-85.7491,06/15/1999,Salinity,26,,West Bay
FDAC,850,08SHA850,30.2597,-85.7491,06/15/1999,Salinity,26,,West Bay
FDAC,850,08SHA850,30.2597,-85.7491,01/17/1995,Salinity,26,,West Bay
FDAC,850,08SHA850,30.2597,-85.7491,01/17/1995,Salinity,26,,West Bay
FDAC,400,10SHA400,30.2603,-85.6134,01/08/1988,Salinity,26,,North Bay
FDAC,400,10SHA400,30.2603,-85.6134,01/08/1988,Salinity,26,,North Bay
FDAC,432,10SHA432,30.2603,-85.6134,01/31/1990,Salinity,26,,North Bay
FDAC,432,10SHA432,30.2603,-85.6134,01/31/1990,Salinity,26,,North Bay
FDAC,900,10SHA900,30.2603,-85.6134,11/02/1988,Salinity,26,,North Bay
FDAC,900,10SHA900,30.2603,-85.6134,11/02/1988,Salinity,26,,North Bay
FDAC,910,10SHA910,30.2603,-85.6134,02/18/2002,Salinity,26,,North Bay
FDAC,910,10SHA910,30.2603,-85.6134,02/18/2002,Salinity,26,,North Bay
FDAC,520,10SHA520,30.2611,-85.6072,09/21/1987,Salinity,26,,North Bay
FDAC,520,10SHA520,30.2611,-85.6072,09/21/1987,Salinity,26,,North Bay
FDAC,870,10SHA870,30.2628,-85.641,10/06/2020,Salinity,26,,North Bay
FDAC,870,10SHA870,30.2628,-85.641,10/06/2020,Salinity,26,,North Bay
FDAC,251,10SHA251,30.2628,-85.641,02/25/1997,Salinity,26,,North Bay
FDAC,251,10SHA251,30.2628,-85.641,02/25/1997,Salinity,26,,North Bay
FDAC,870,10SHA870,30.2645,-85.6641,09/17/1987,Salinity,26,,North Bay
FDAC,870,10SHA870,30.2645,-85.6641,09/17/1987,Salinity,26,,North Bay
FDAC,431,10SHA431,30.2677,-85.61,02/08/2022,Salinity,26,,North Bay
FDAC,431,10SHA431,30.2677,-85.61,02/08/2022,Salinity,26,,North Bay
FDAC,870,10SHA870,30.2677,-85.61,05/17/2021,Salinity,26,,North Bay
FDAC,870,10SHA870,30.2677,-85.61,05/17/2021,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2677,-85.61,05/30/2023,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2677,-85.61,05/30/2023,Salinity,26,,North Bay
FDAC,251,10SHA251,30.2677,-85.61,06/02/1992,Salinity,26,,North Bay
FDAC,251,10SHA251,30.2677,-85.61,06/02/1992,Salinity,26,,North Bay
FDAC,400,10SHA400,30.2677,-85.61,01/31/1990,Salinity,26,,North Bay
FDAC,400,10SHA400,30.2677,-85.61,01/31/1990,Salinity,26,,North Bay
FDAC,250,10SHA250,30.2691,-85.6552,12/30/1996,Salinity,26,,North Bay
FDAC,250,10SHA250,30.2691,-85.6552,12/30/1996,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2708,-85.6231,10/24/2022,Salinity,26,,North Bay
FDAC,890,10SHA890,30.2708,-85.6231,10/24/2022,Salinity,26,,North Bay
FDAC,901,10SHA901,30.2708,-85.6231,06/12/1997,Salinity,26,,North Bay
FDAC,901,10SHA901,30.2708,-85.6231,06/12/1997,Salinity,26,,North Bay
FDAC,901,10SHA901,30.2708,-85.6231,11/07/2001,Salinity,26,,North Bay
FDAC,901,10SHA901,30.2708,-85.6231,11/07/2001,Salinity,26,,North Bay
FDAC,901,10SHA901,30.2708,-85.6231,10/05/2023,Salinity,26,,North Bay
FDAC,901,10SHA901,30.2708,-85.6231,10/05/2023,Salinity,26,,North Bay
FDAC,902,10SHA902,30.2708,-85.6231,10/08/2015,Salinity,26,,North Bay
FDAC,902,10SHA902,30.2708,-85.6231,10/08/2015,Salinity,26,,North Bay
FDAC,902,10SHA902,30.2708,-85.6231,11/01/1995,Salinity,26,,North Bay
FDAC,902,10SHA902,30.2708,-85.6231,11/01/1995,Salinity,26,,North Bay
FDAC,910,10SHA910,30.2708,-85.6231,11/02/2023,Salinity,26,,North Bay
FDAC,910,10SHA910,30.2708,-85.6231,11/02/2023,Salinity,26,,North Bay
FDAC,755,08SHA755,30.2714,-85.8266,02/05/2007,Salinity,26,,West Bay
FDAC,755,08SHA755,30.2714,-85.8266,02/05/2007,Salinity,26,,West Bay
FDAC,755,08SHA755,30.2714,-85.8266,10/01/2002,Salinity,26,,West Bay
FDAC,755,08SHA755,30.2714,-85.8266,10/01/2002,Salinity,26,,West Bay
FDAC,755,08SHA755,30.2714,-85.8266,01/09/2018,Salinity,26,,West Bay
FDAC,755,08SHA755,30.2714,-85.8266,01/09/2018,Salinity,26,,West Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-POWELL-4,Bay-Powell-4,30.27253299,-85.985983,03/16/2022,Salinity,26,,Powell Lake
FDAC,811,08SHA811,30.2777,-85.796,02/20/1989,Salinity,26,,West Bay
FDAC,811,08SHA811,30.2777,-85.796,02/20/1989,Salinity,26,,West Bay
FDAC,811,08SHA811,30.2777,-85.796,02/24/2022,Salinity,26,,West Bay
FDAC,811,08SHA811,30.2777,-85.796,02/24/2022,Salinity,26,,West Bay
FDAC,811,08SHA811,30.2777,-85.796,11/12/1987,Salinity,26,,West Bay
FDAC,811,08SHA811,30.2777,-85.796,11/12/1987,Salinity,26,,West Bay
FDAC,811,08SHA811,30.2777,-85.796,04/22/2004,Salinity,26,,West Bay
FDAC,811,08SHA811,30.2777,-85.796,04/22/2004,Salinity,26,,West Bay
FDAC,756,08SHA756,30.2786,-85.8188,02/05/2007,Salinity,26,,West Bay
FDAC,756,08SHA756,30.2786,-85.8188,02/05/2007,Salinity,26,,West Bay
FDAC,756,08SHA756,30.2786,-85.8188,11/05/1997,Salinity,26,,West Bay
FDAC,756,08SHA756,30.2786,-85.8188,11/05/1997,Salinity,26,,West Bay
FDAC,812,08SHA812,30.2841,-85.7891,12/02/1998,Salinity,26,,West Bay
FDAC,812,08SHA812,30.2841,-85.7891,12/02/1998,Salinity,26,,West Bay
FDAC,812,08SHA812,30.2841,-85.7891,02/01/2005,Salinity,26,,West Bay
FDAC,812,08SHA812,30.2841,-85.7891,02/01/2005,Salinity,26,,West Bay
FDAC,812,08SHA812,30.2841,-85.7891,02/09/2004,Salinity,26,,West Bay
FDAC,812,08SHA812,30.2841,-85.7891,02/09/2004,Salinity,26,,West Bay
FDAC,812,08SHA812,30.2841,-85.7891,11/07/2017,Salinity,26,,West Bay
FDAC,812,08SHA812,30.2841,-85.7891,11/07/2017,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,03/08/2001,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,03/08/2001,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,11/06/1991,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,11/06/1991,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,04/02/2012,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,04/02/2012,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,02/20/1989,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,02/20/1989,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,12/02/1998,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,12/02/1998,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,03/19/2007,Salinity,26,,West Bay
FDAC,810,08SHA810,30.2844,-85.8088,03/19/2007,Salinity,26,,West Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-WE-STBAY-3,Bay-West Bay-3,30.28999999,-85.766667,03/11/2017,Salinity,26,,West Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-WE-STBAY-3,Bay-West Bay-3,30.28999999,-85.766667,03/11/2017,Salinity,26,,West Bay
FDAC,800,08SHA800,30.2906,-85.8043,01/04/1996,Salinity,26,,West Bay
FDAC,800,08SHA800,30.2906,-85.8043,01/04/1996,Salinity,26,,West Bay
FDAC,800,08SHA800,30.2906,-85.8043,11/05/1997,Salinity,26,,West Bay
FDAC,800,08SHA800,30.2906,-85.8043,11/05/1997,Salinity,26,,West Bay
FDAC,830,08SHA830,30.2978,-85.7608,01/19/2012,Salinity,26,,West Bay
FDAC,830,08SHA830,30.2978,-85.7608,01/19/2012,Salinity,26,,West Bay
FDAC,830,08SHA830,30.2978,-85.7608,02/20/1989,Salinity,26,,West Bay
FDAC,830,08SHA830,30.2978,-85.7608,02/20/1989,Salinity,26,,West Bay
FDAC,830,08SHA830,30.2978,-85.7608,06/11/1997,Salinity,26,,West Bay
FDAC,830,08SHA830,30.2978,-85.7608,06/11/1997,Salinity,26,,West Bay
FDAC,820,08SHA820,30.3048,-85.7612,09/07/2023,Salinity,26,,Burnt Mill Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-ST-EWBAY-6,Bay-St. Andrew Bay-6,30.09333299,-85.655,05/14/2010,Salinity,26.01,,St. Andrew Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-ST-EWBAY-6,Bay-St. Andrew Bay-6,30.09333299,-85.655,05/14/2010,Salinity,26.01,,St. Andrew Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CALLAWAY-BAYOU-2,Bay-Callaway-Bayou-2,30.12499999,-85.563333,02/28/2022,Salinity,26.01,,Callaway Bayou
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-JOHNSON-BAYOU-1,Bay-Johnson-Bayou-1,30.16252999,-85.67122,01/16/2015,Salinity,26.01,,Johnson Bayou
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-WE-STBAY-1,Bay-West Bay-1,30.24499999,-85.833333,02/11/2012,Salinity,26.01,,West Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-WE-STBAY-1,Bay-West Bay-1,30.24499999,-85.833333,02/11/2012,Salinity,26.01,,West Bay
